tag;calPosX;calPosY;calPosZ;calRotX;calRotY;calRotZ;calRotW;angVelX;angVelY;angVelZ;linVelX;linVelY;linVelZ;scale;time
lHand;0.71161;0.0393549;1.42402;0.474676;0.394718;-0.633867;0.465933;1;2;3;7;8;9;0.985657;95.854
rHand;-0.71161;0.0393549;1.42402;0.474677;-0.394718;0.633866;0.465933;1;2;3;7;8;9;0.985657;95.854
lFoot;0.13867;0.0516639;0.0699002;-0.985117;-0.036758;-0.060258;0.156723;1;2;3;7;8;9;0.985657;95.854
rFoot;-0.13867;0.0516639;0.0699002;-0.985117;0.036758;0.060258;0.156723;1;2;3;7;8;9;0.985657;95.854
head;5.41955e-05;0.019211;1.58328;0.692223;6.74231e-06;0.000101562;0.721683;1;2;3;7;8;9;0.985657;95.8707
hip;-2.60696e-05;0.0638234;0.926587;0.573281;-2.92342e-05;6.16386e-05;0.819359;1;2;3;7;8;9;0.985657;95.8707
lHand;0.711624;0.0393385;1.42414;0.474648;0.394682;-0.634085;0.465695;1;2;3;7;8;9;0.985657;95.8707
rHand;-0.711503;0.0391866;1.42403;0.474606;-0.394069;0.63411;0.466223;1;2;3;7;8;9;0.985657;95.8707
lFoot;0.138665;0.0516575;0.0699055;-0.985119;-0.0366805;-0.0602431;0.156737;1;2;3;7;8;9;0.985657;95.8707
rFoot;-0.138643;0.0516326;0.0699075;-0.985114;0.0368759;0.0602198;0.156728;1;2;3;7;8;9;0.985657;95.8707
head;3.60124e-05;0.0192392;1.58323;0.692244;3.36943e-05;1.8751e-06;0.721664;1;2;3;7;8;9;0.985657;95.8881
hip;-3.50624e-05;0.0638051;0.926638;0.57333;-0.000137208;-0.000141758;0.819324;1;2;3;7;8;9;0.985657;95.8881
lHand;0.711623;0.0392708;1.42412;0.474456;0.394935;-0.634466;0.465157;1;2;3;7;8;9;0.985657;95.8881
rHand;-0.711566;0.0391238;1.42392;0.474604;-0.393258;0.63435;0.466583;1;2;3;7;8;9;0.985657;95.8881
lFoot;0.138648;0.0516649;0.0698469;-0.985123;-0.0367827;-0.0602822;0.156669;1;2;3;7;8;9;0.985657;95.8881
rFoot;-0.138656;0.0516262;0.0698828;-0.985126;0.0369375;0.0601886;0.156649;1;2;3;7;8;9;0.985657;95.8881
head;6.51237e-05;0.0192731;1.58319;0.692232;5.92018e-05;-7.47298e-05;0.721675;1;2;3;7;8;9;0.985657;95.9046
hip;9.21264e-05;0.0636554;0.926509;0.573385;-0.000271624;-0.000600889;0.819286;1;2;3;7;8;9;0.985657;95.9046
lHand;0.71169;0.0390476;1.42416;0.474361;0.395294;-0.63479;0.464506;1;2;3;7;8;9;0.985657;95.9046
rHand;-0.711543;0.0389425;1.42392;0.474927;-0.393225;0.634163;0.466536;1;2;3;7;8;9;0.985657;95.9046
lFoot;0.138637;0.0516719;0.0698761;-0.985114;-0.0368229;-0.0602573;0.156725;1;2;3;7;8;9;0.985657;95.9046
rFoot;-0.138691;0.0517082;0.0699361;-0.985111;0.0368512;0.0601492;0.15678;1;2;3;7;8;9;0.985657;95.9046
head;-6.62468e-05;0.0193249;1.5833;0.69232;0.000176706;-0.000168463;0.72159;1;2;3;7;8;9;0.985657;95.9206
hip;6.37099e-05;0.0636107;0.926501;0.573392;-0.000327121;-0.000907183;0.81928;1;2;3;7;8;9;0.985657;95.9206
lHand;0.711619;0.0387173;1.42439;0.474456;0.39544;-0.634856;0.464194;1;2;3;7;8;9;0.985657;95.9206
rHand;-0.711917;0.0389907;1.42419;0.475197;-0.393847;0.634165;0.465732;1;2;3;7;8;9;0.985657;95.9206
lFoot;0.13867;0.0516485;0.0698731;-0.985102;-0.0368435;-0.0603787;0.156752;1;2;3;7;8;9;0.985657;95.9206
rFoot;-0.138676;0.0516878;0.0699498;-0.985108;0.0369006;0.060084;0.156813;1;2;3;7;8;9;0.985657;95.9206
head;-1.86041e-05;0.0192674;1.58331;0.692325;0.000166682;-0.000219403;0.721586;1;2;3;7;8;9;0.985657;95.9383
hip;5.81741e-05;0.063601;0.926525;0.573258;-0.000311691;-0.000703081;0.819374;1;2;3;7;8;9;0.985657;95.9383
lHand;0.711573;0.0385281;1.42432;0.474949;0.395434;-0.634318;0.464431;1;2;3;7;8;9;0.985657;95.9383
rHand;-0.71184;0.0388014;1.42429;0.475543;-0.394259;0.634239;0.464929;1;2;3;7;8;9;0.985657;95.9383
lFoot;0.138662;0.0516363;0.0698866;-0.9851;-0.0367433;-0.060323;0.156809;1;2;3;7;8;9;0.985657;95.9383
rFoot;-0.138706;0.0516727;0.0699071;-0.985119;0.0369849;0.0601679;0.156691;1;2;3;7;8;9;0.985657;95.9383
head;-4.84772e-05;0.0192303;1.58332;0.692377;0.000124968;-0.000219866;0.721536;1;2;3;7;8;9;0.985657;95.9538
hip;0.000117913;0.0635987;0.926582;0.573134;-0.000306174;-0.000365723;0.819462;1;2;3;7;8;9;0.985657;95.9538
lHand;0.711543;0.0383093;1.42438;0.474981;0.395299;-0.634139;0.464758;1;2;3;7;8;9;0.985657;95.9538
rHand;-0.711826;0.0385492;1.42431;0.475626;-0.394287;0.634464;0.464514;1;2;3;7;8;9;0.985657;95.9538
lFoot;0.138601;0.0517242;0.0699774;-0.985099;-0.0367692;-0.060322;0.156808;1;2;3;7;8;9;0.985657;95.9538
rFoot;-0.138761;0.0517482;0.0699871;-0.985108;0.0369884;0.0601136;0.156784;1;2;3;7;8;9;0.985657;95.9538
head;-2.27056e-06;0.0192184;1.58338;0.692356;-5.77771e-05;-0.000200242;0.721557;1;2;3;7;8;9;0.985657;95.9708
hip;0.000106677;0.0635987;0.926624;0.573108;-0.000348795;-0.00026096;0.819479;1;2;3;7;8;9;0.985657;95.9708
lHand;0.711562;0.0384485;1.42454;0.474371;0.39468;-0.634446;0.465487;1;2;3;7;8;9;0.985657;95.9708
rHand;-0.7117;0.0385286;1.42435;0.47538;-0.39406;0.634812;0.464483;1;2;3;7;8;9;0.985657;95.9708
lFoot;0.138628;0.0517327;0.0699816;-0.985096;-0.0367236;-0.0603548;0.15683;1;2;3;7;8;9;0.985657;95.9708
rFoot;-0.138722;0.051721;0.0699943;-0.985102;0.0370917;0.0601722;0.156775;1;2;3;7;8;9;0.985657;95.9708
head;-6.55632e-05;0.0192265;1.58337;0.692319;-9.84971e-05;-0.000110236;0.721591;1;2;3;7;8;9;0.985657;95.9877
hip;-5.36069e-05;0.063864;0.926779;0.573141;-0.00050085;-0.000453565;0.819456;1;2;3;7;8;9;0.985657;95.9877
lHand;0.711539;0.0384107;1.42457;0.473702;0.394109;-0.634926;0.465998;1;2;3;7;8;9;0.985657;95.9877
rHand;-0.711606;0.0384751;1.42422;0.475285;-0.394071;0.634953;0.464377;1;2;3;7;8;9;0.985657;95.9877
lFoot;0.138604;0.0517593;0.0699091;-0.985115;-0.0367065;-0.0603567;0.156711;1;2;3;7;8;9;0.985657;95.9877
rFoot;-0.138811;0.0517714;0.0699067;-0.985109;0.037051;0.060163;0.156742;1;2;3;7;8;9;0.985657;95.9877
head;-0.000133306;0.0191037;1.58339;0.692287;-3.29516e-05;-0.000165325;0.721622;1;2;3;7;8;9;0.985657;96.0039
hip;7.28145e-05;0.0636074;0.92666;0.573274;-0.000664456;-0.000814944;0.819363;1;2;3;7;8;9;0.985657;96.0039
lHand;0.711434;0.0381618;1.42471;0.47309;0.393993;-0.635578;0.465828;1;2;3;7;8;9;0.985657;96.0039
rHand;-0.711319;0.0379526;1.42415;0.476341;-0.394763;0.634649;0.463121;1;2;3;7;8;9;0.985657;96.0039
lFoot;0.138593;0.0517071;0.0698807;-0.985109;-0.0367004;-0.0603312;0.156758;1;2;3;7;8;9;0.985657;96.0039
rFoot;-0.138839;0.0517492;0.0698883;-0.985097;0.0369553;0.0601528;0.156843;1;2;3;7;8;9;0.985657;96.0039
head;-7.33174e-05;0.018965;1.58336;0.692252;0.000217205;-0.000216904;0.721656;1;2;3;7;8;9;0.985657;96.0206
hip;2.65315e-05;0.0636328;0.926666;0.573365;-0.00066196;-0.00094774;0.819299;1;2;3;7;8;9;0.985657;96.0206
lHand;0.711495;0.0379628;1.42464;0.473199;0.394115;-0.635732;0.465405;1;2;3;7;8;9;0.985657;96.0206
rHand;-0.711094;0.0377041;1.42412;0.477155;-0.395038;0.634877;0.461736;1;2;3;7;8;9;0.985657;96.0206
lFoot;0.138604;0.0517231;0.0698828;-0.985107;-0.0367191;-0.0603498;0.156759;1;2;3;7;8;9;0.985657;96.0206
rFoot;-0.138796;0.0517274;0.0698784;-0.985103;0.0370644;0.0601099;0.156794;1;2;3;7;8;9;0.985657;96.0206
head;-7.04583e-05;0.0188803;1.58339;0.692297;0.000323203;-0.000212235;0.721612;1;2;3;7;8;9;0.985657;96.0373
hip;-7.31498e-05;0.0638738;0.926798;0.573279;-0.000750721;-0.000616923;0.81936;1;2;3;7;8;9;0.985657;96.0373
lHand;0.711499;0.0375963;1.42466;0.474037;0.394239;-0.635592;0.464637;1;2;3;7;8;9;0.985657;96.0373
rHand;-0.710854;0.0376313;1.42404;0.477641;-0.394652;0.635486;0.460723;1;2;3;7;8;9;0.985657;96.0373
lFoot;0.138599;0.0517592;0.0698488;-0.985096;-0.0367407;-0.0603171;0.156837;1;2;3;7;8;9;0.985657;96.0373
rFoot;-0.138852;0.0517601;0.0697947;-0.985117;0.0370492;0.0600887;0.156719;1;2;3;7;8;9;0.985657;96.0373
head;-0.000116451;0.0188286;1.58335;0.692217;0.000376723;-0.000225685;0.72169;1;2;3;7;8;9;0.985657;96.0706
hip;0.000138924;0.0635893;0.926627;0.573191;-0.000710161;-0.000360932;0.819421;1;2;3;7;8;9;0.985657;96.0706
lHand;0.711295;0.0372626;1.42467;0.475143;0.393803;-0.63538;0.464166;1;2;3;7;8;9;0.985657;96.0706
rHand;-0.710788;0.0372416;1.42394;0.478514;-0.394203;0.635367;0.460367;1;2;3;7;8;9;0.985657;96.0706
lFoot;0.138591;0.0518224;0.0699001;-0.985113;-0.036684;-0.0602918;0.156754;1;2;3;7;8;9;0.985657;96.0706
rFoot;-0.13889;0.0518561;0.0698426;-0.985112;0.036989;0.0600616;0.156773;1;2;3;7;8;9;0.985657;96.0706
head;-0.000105653;0.0187743;1.58341;0.692249;0.000322426;-0.000248613;0.721659;1;2;3;7;8;9;0.985657;96.0874
hip;0.000172816;0.0635588;0.926645;0.573043;-0.000790207;-0.000228554;0.819525;1;2;3;7;8;9;0.985657;96.0874
lHand;0.711221;0.0369783;1.42477;0.475779;0.393245;-0.635285;0.464118;1;2;3;7;8;9;0.985657;96.0874
rHand;-0.710905;0.0371624;1.42368;0.478677;-0.393472;0.634706;0.461732;1;2;3;7;8;9;0.985657;96.0874
lFoot;0.138617;0.0518474;0.0699085;-0.985106;-0.0367029;-0.0602871;0.156796;1;2;3;7;8;9;0.985657;96.0874
rFoot;-0.138832;0.0518606;0.0698368;-0.985108;0.0371469;0.0601403;0.156736;1;2;3;7;8;9;0.985657;96.0874
head;-9.30708e-05;0.0186631;1.58347;0.692297;0.000333171;-0.000144099;0.721612;1;2;3;7;8;9;0.985657;96.1039
hip;1.54227e-06;0.0638242;0.926797;0.57304;-0.00095851;-0.000442345;0.819526;1;2;3;7;8;9;0.985657;96.1039
lHand;0.711261;0.0366792;1.42493;0.475893;0.39288;-0.635253;0.464355;1;2;3;7;8;9;0.985657;96.1039
rHand;-0.710863;0.0369182;1.42348;0.478805;-0.393042;0.63447;0.462289;1;2;3;7;8;9;0.985657;96.1039
lFoot;0.138636;0.0518251;0.0699238;-0.985098;-0.0367357;-0.0602741;0.156841;1;2;3;7;8;9;0.985657;96.1039
rFoot;-0.138834;0.0517996;0.069861;-0.985125;0.0371827;0.0601331;0.15662;1;2;3;7;8;9;0.985657;96.1039
head;-7.11139e-05;0.0186924;1.58346;0.692318;0.0003611;-0.000211964;0.721593;1;2;3;7;8;9;0.985657;96.1207
hip;0.000230521;0.0634548;0.926706;0.573144;-0.00101121;-0.000751924;0.819454;1;2;3;7;8;9;0.985657;96.1207
lHand;0.71122;0.0364859;1.42501;0.475236;0.39253;-0.635484;0.465007;1;2;3;7;8;9;0.985657;96.1207
rHand;-0.710913;0.0366301;1.42329;0.478707;-0.392691;0.634609;0.462499;1;2;3;7;8;9;0.985657;96.1207
lFoot;0.138649;0.0518369;0.0699128;-0.985103;-0.0366388;-0.0602679;0.156836;1;2;3;7;8;9;0.985657;96.1207
rFoot;-0.138806;0.0518551;0.0698522;-0.985112;0.0371723;0.0601083;0.156714;1;2;3;7;8;9;0.985657;96.1207
head;-4.99412e-05;0.0185269;1.58336;0.6924;0.000533544;-0.000228201;0.721513;1;2;3;7;8;9;0.985657;96.1377
hip;0.000228673;0.0634437;0.926736;0.573089;-0.00103705;-0.000728559;0.819492;1;2;3;7;8;9;0.985657;96.1377
lHand;0.711289;0.0360106;1.4249;0.474497;0.392495;-0.635697;0.465499;1;2;3;7;8;9;0.985657;96.1377
rHand;-0.711326;0.0365464;1.42311;0.477919;-0.392386;0.635593;0.462221;1;2;3;7;8;9;0.985657;96.1377
lFoot;0.138641;0.0518113;0.0699268;-0.985119;-0.0365431;-0.0602344;0.156773;1;2;3;7;8;9;0.985657;96.1377
rFoot;-0.138845;0.0517995;0.0698428;-0.985114;0.0373327;0.0601453;0.156649;1;2;3;7;8;9;0.985657;96.1377
head;-6.55148e-05;0.0184064;1.58345;0.69257;0.000697482;-0.000149252;0.72135;1;2;3;7;8;9;0.985657;96.1539
hip;0.000268392;0.0634436;0.926785;0.573023;-0.00109972;-0.000536807;0.819538;1;2;3;7;8;9;0.985657;96.1539
lHand;0.711285;0.0357912;1.42487;0.474332;0.392721;-0.635613;0.465592;1;2;3;7;8;9;0.985657;96.1539
rHand;-0.711501;0.0364084;1.42295;0.477243;-0.392584;0.636356;0.4617;1;2;3;7;8;9;0.985657;96.1539
lFoot;0.138641;0.0518371;0.0699265;-0.985106;-0.0366923;-0.0602469;0.156812;1;2;3;7;8;9;0.985657;96.1539
rFoot;-0.138934;0.0518091;0.069787;-0.985124;0.0372822;0.0602202;0.156568;1;2;3;7;8;9;0.985657;96.1539
head;-4.15742e-05;0.0183852;1.5834;0.692566;0.000796651;-8.45853e-05;0.721354;1;2;3;7;8;9;0.985657;96.1708
hip;0.000344604;0.0633512;0.926773;0.573004;-0.00118299;-0.000187699;0.819552;1;2;3;7;8;9;0.985657;96.1708
lHand;0.711366;0.0354676;1.42479;0.474681;0.393461;-0.635366;0.464947;1;2;3;7;8;9;0.985657;96.1708
rHand;-0.711674;0.0362359;1.42288;0.47689;-0.392708;0.636532;0.461718;1;2;3;7;8;9;0.985657;96.1708
lFoot;0.13861;0.0517587;0.0698949;-0.985113;-0.0366452;-0.0602032;0.156794;1;2;3;7;8;9;0.985657;96.1708
rFoot;-0.138912;0.0518112;0.069761;-0.985124;0.0372559;0.0600786;0.156633;1;2;3;7;8;9;0.985657;96.1708
head;6.88992e-06;0.0182975;1.58341;0.692568;0.000840534;-0.000102523;0.721352;1;2;3;7;8;9;0.985657;96.1877
hip;0.000377327;0.0633388;0.92682;0.573017;-0.00131786;-0.000204794;0.819542;1;2;3;7;8;9;0.985657;96.1877
lHand;0.711317;0.0355669;1.42473;0.474782;0.393606;-0.635585;0.464423;1;2;3;7;8;9;0.985657;96.1877
rHand;-0.711724;0.0361228;1.42271;0.476627;-0.392131;0.636282;0.462824;1;2;3;7;8;9;0.985657;96.1877
lFoot;0.138628;0.0517527;0.0698976;-0.985114;-0.0366561;-0.0602307;0.156776;1;2;3;7;8;9;0.985657;96.1877
rFoot;-0.138898;0.0517921;0.0697425;-0.985122;0.0373966;0.0602312;0.156549;1;2;3;7;8;9;0.985657;96.1877
head;-4.56758e-05;0.0182335;1.5834;0.692523;0.000887268;-4.17242e-05;0.721395;1;2;3;7;8;9;0.985657;96.2048
hip;0.000175774;0.0636903;0.926976;0.573211;-0.00139195;-0.000431351;0.819406;1;2;3;7;8;9;0.985657;96.2048
lHand;0.711336;0.0354745;1.42464;0.474259;0.393656;-0.636476;0.463693;1;2;3;7;8;9;0.985657;96.2048
rHand;-0.711862;0.0360193;1.42241;0.476653;-0.390858;0.63559;0.46482;1;2;3;7;8;9;0.985657;96.2048
lFoot;0.138627;0.0517402;0.0698799;-0.985124;-0.0366344;-0.0601609;0.156747;1;2;3;7;8;9;0.985657;96.2048
rFoot;-0.13892;0.0517423;0.0697363;-0.985131;0.0374513;0.0602117;0.156487;1;2;3;7;8;9;0.985657;96.2048
head;-5.14295e-05;0.0181853;1.58335;0.6924;0.000908107;2.56213e-05;0.721514;1;2;3;7;8;9;0.985657;96.2376
hip;0.000302866;0.0634978;0.926893;0.57343;-0.0014195;-0.000612319;0.819253;1;2;3;7;8;9;0.985657;96.2376
lHand;0.71126;0.035256;1.42462;0.473835;0.393791;-0.636913;0.463412;1;2;3;7;8;9;0.985657;96.2376
rHand;-0.712148;0.0359943;1.42237;0.47697;-0.389802;0.634705;0.466587;1;2;3;7;8;9;0.985657;96.2376
lFoot;0.138654;0.051771;0.0698899;-0.98512;-0.0365778;-0.0601286;0.156797;1;2;3;7;8;9;0.985657;96.2376
rFoot;-0.138903;0.0518271;0.0697345;-0.985128;0.0374209;0.0602221;0.156509;1;2;3;7;8;9;0.985657;96.2376
head;-0.000105593;0.0181082;1.58335;0.692385;0.00102664;1.23971e-05;0.721528;1;2;3;7;8;9;0.985657;96.2706
hip;0.000296503;0.0635081;0.926906;0.573399;-0.0015076;-0.000552181;0.819275;1;2;3;7;8;9;0.985657;96.2706
lHand;0.711271;0.035045;1.42462;0.473611;0.393991;-0.637005;0.463345;1;2;3;7;8;9;0.985657;96.2706
rHand;-0.712227;0.0358885;1.42225;0.477964;-0.38908;0.633287;0.468097;1;2;3;7;8;9;0.985657;96.2706
lFoot;0.138669;0.0517569;0.069886;-0.985126;-0.0365842;-0.0601246;0.156761;1;2;3;7;8;9;0.985657;96.2706
rFoot;-0.138871;0.0517991;0.0697262;-0.985118;0.037588;0.0602777;0.156511;1;2;3;7;8;9;0.985657;96.2706
head;-0.000167903;0.0180331;1.58331;0.692345;0.00106897;7.11665e-05;0.721566;1;2;3;7;8;9;0.985657;96.2884
hip;0.000199303;0.0637476;0.927031;0.573349;-0.0015874;-0.000334725;0.81931;1;2;3;7;8;9;0.985657;96.2884
lHand;0.711237;0.0349;1.42455;0.473912;0.393999;-0.636616;0.463565;1;2;3;7;8;9;0.985657;96.2884
rHand;-0.712021;0.0354683;1.42221;0.479923;-0.390037;0.63157;0.467615;1;2;3;7;8;9;0.985657;96.2884
lFoot;0.138663;0.0517523;0.0698816;-0.985124;-0.0365298;-0.0600999;0.156794;1;2;3;7;8;9;0.985657;96.2884
rFoot;-0.138898;0.0517647;0.0697335;-0.985121;0.0376026;0.0603249;0.156469;1;2;3;7;8;9;0.985657;96.2884
head;-0.00033341;0.0180489;1.5834;0.692312;0.00105851;0.000175903;0.721598;1;2;3;7;8;9;0.985657;96.304
hip;0.000376374;0.0635883;0.92691;0.573303;-0.00147399;-0.000128385;0.819342;1;2;3;7;8;9;0.985657;96.304
lHand;0.711115;0.034669;1.42454;0.47434;0.393789;-0.636211;0.463862;1;2;3;7;8;9;0.985657;96.304
rHand;-0.712182;0.0349514;1.42219;0.480709;-0.391937;0.631025;0.465953;1;2;3;7;8;9;0.985657;96.304
lFoot;0.138628;0.0517127;0.0698809;-0.985107;-0.0365071;-0.0601429;0.156892;1;2;3;7;8;9;0.985657;96.304
rFoot;-0.138902;0.0518071;0.0697543;-0.985109;0.0376188;0.0603161;0.156546;1;2;3;7;8;9;0.985657;96.304
head;-0.000403564;0.0179654;1.5834;0.69235;0.00110478;0.000201119;0.721561;1;2;3;7;8;9;0.985657;96.3377
hip;0.000396736;0.063692;0.926913;0.573524;-0.00150625;-0.000249419;0.819187;1;2;3;7;8;9;0.985657;96.3377
lHand;0.710989;0.0347373;1.42478;0.474903;0.392901;-0.636023;0.464295;1;2;3;7;8;9;0.985657;96.3377
rHand;-0.712781;0.0350128;1.42236;0.480696;-0.393018;0.631269;0.464724;1;2;3;7;8;9;0.985657;96.3377
lFoot;0.138625;0.0516807;0.0698774;-0.985112;-0.0364928;-0.0601048;0.156876;1;2;3;7;8;9;0.985657;96.3377
rFoot;-0.138868;0.0517966;0.0697487;-0.985108;0.0377481;0.0603892;0.156497;1;2;3;7;8;9;0.985657;96.3377
head;-0.000403091;0.0178143;1.58346;0.692395;0.0010848;0.000227803;0.721518;1;2;3;7;8;9;0.985657;96.3539
hip;0.000282235;0.0639059;0.927011;0.573697;-0.00172715;-0.000538088;0.819066;1;2;3;7;8;9;0.985657;96.3539
lHand;0.711003;0.0345674;1.42494;0.475026;0.391881;-0.636231;0.464746;1;2;3;7;8;9;0.985657;96.3539
rHand;-0.713179;0.0350673;1.42226;0.478782;-0.392662;0.63344;0.464046;1;2;3;7;8;9;0.985657;96.3539
lFoot;0.138633;0.0516844;0.0698239;-0.985124;-0.0364612;-0.0600787;0.156821;1;2;3;7;8;9;0.985657;96.3539
rFoot;-0.138878;0.0517783;0.0697247;-0.985119;0.0377828;0.0603285;0.156442;1;2;3;7;8;9;0.985657;96.3539
head;-0.000448519;0.017726;1.58349;0.692466;0.0008874;0.000357409;0.72145;1;2;3;7;8;9;0.985657;96.3705
hip;0.00054688;0.0634664;0.926905;0.573685;-0.0019906;-0.00097451;0.819073;1;2;3;7;8;9;0.985657;96.3705
lHand;0.711004;0.0344642;1.42499;0.474537;0.391413;-0.636663;0.465049;1;2;3;7;8;9;0.985657;96.3705
rHand;-0.713171;0.0347677;1.42201;0.47825;-0.391453;0.63463;0.463989;1;2;3;7;8;9;0.985657;96.3705
lFoot;0.138599;0.0516961;0.0698506;-0.985117;-0.0365346;-0.059999;0.156876;1;2;3;7;8;9;0.985657;96.3705
rFoot;-0.138914;0.051847;0.0697474;-0.985117;0.0377039;0.0603441;0.156466;1;2;3;7;8;9;0.985657;96.3705
head;-0.000476677;0.0176157;1.58352;0.692511;0.000743979;0.000473876;0.721407;1;2;3;7;8;9;0.985657;96.3876
hip;0.000542417;0.0633794;0.926948;0.573492;-0.00206761;-0.000845529;0.819208;1;2;3;7;8;9;0.985657;96.3876
lHand;0.711006;0.0345114;1.42507;0.474063;0.39109;-0.637062;0.465257;1;2;3;7;8;9;0.985657;96.3876
rHand;-0.713044;0.0346422;1.4219;0.479111;-0.390826;0.634679;0.463563;1;2;3;7;8;9;0.985657;96.3876
lFoot;0.138621;0.0516767;0.0698418;-0.985116;-0.036468;-0.0601142;0.156854;1;2;3;7;8;9;0.985657;96.3876
rFoot;-0.138883;0.0518366;0.0697332;-0.985118;0.0378313;0.0603707;0.156416;1;2;3;7;8;9;0.985657;96.3876
head;-0.000514284;0.0174742;1.58354;0.692463;0.000598349;0.000559983;0.721453;1;2;3;7;8;9;0.985657;96.4047
hip;0.000539422;0.0634205;0.927027;0.573453;-0.00193376;-0.000283103;0.819236;1;2;3;7;8;9;0.985657;96.4047
lHand;0.710968;0.0343886;1.42515;0.473479;0.391351;-0.637522;0.465003;1;2;3;7;8;9;0.985657;96.4047
rHand;-0.71314;0.0345865;1.42167;0.479694;-0.391016;0.634329;0.463279;1;2;3;7;8;9;0.985657;96.4047
lFoot;0.138646;0.0516827;0.0698066;-0.985106;-0.0365191;-0.0601646;0.156886;1;2;3;7;8;9;0.985657;96.4047
rFoot;-0.138917;0.0518272;0.0696966;-0.985133;0.0378881;0.0603188;0.15633;1;2;3;7;8;9;0.985657;96.4047
head;-0.000634525;0.0174445;1.58356;0.692316;0.000427547;0.000605252;0.721594;1;2;3;7;8;9;0.985657;96.4207
hip;0.000617176;0.0634061;0.927075;0.573486;-0.00176314;1.70916e-05;0.819213;1;2;3;7;8;9;0.985657;96.4207
lHand;0.710905;0.0342592;1.42521;0.473229;0.392172;-0.637518;0.464572;1;2;3;7;8;9;0.985657;96.4207
rHand;-0.713234;0.0342292;1.42156;0.479632;-0.391048;0.634302;0.463353;1;2;3;7;8;9;0.985657;96.4207
lFoot;0.138597;0.051686;0.0698287;-0.985124;-0.0365321;-0.0601355;0.15678;1;2;3;7;8;9;0.985657;96.4207
rFoot;-0.138942;0.0518585;0.0697104;-0.98512;0.0378664;0.0602503;0.156445;1;2;3;7;8;9;0.985657;96.4207
head;-0.000651905;0.0173295;1.5836;0.692306;0.000128035;0.000614105;0.721604;1;2;3;7;8;9;0.985657;96.4377
hip;0.000586085;0.0635485;0.927128;0.573836;-0.00163002;6.75023e-06;0.818969;1;2;3;7;8;9;0.985657;96.4377
lHand;0.710917;0.0341858;1.42522;0.473386;0.393102;-0.637341;0.463867;1;2;3;7;8;9;0.985657;96.4377
rHand;-0.713174;0.0340977;1.42148;0.479472;-0.390992;0.634211;0.46369;1;2;3;7;8;9;0.985657;96.4377
lFoot;0.138617;0.051705;0.0698167;-0.985124;-0.0366366;-0.0601216;0.156761;1;2;3;7;8;9;0.985657;96.4377
rFoot;-0.138888;0.051872;0.0696921;-0.98512;0.0378731;0.0603963;0.156387;1;2;3;7;8;9;0.985657;96.4377
head;-0.000849757;0.0173896;1.58348;0.692161;-1.16604e-05;0.000561911;0.721743;1;2;3;7;8;9;0.985657;96.4707
hip;0.000419073;0.0638708;0.927256;0.574162;-0.00164646;-0.00026482;0.81874;1;2;3;7;8;9;0.985657;96.4707
lHand;0.710786;0.0343009;1.42499;0.473685;0.393833;-0.63701;0.463397;1;2;3;7;8;9;0.985657;96.4707
rHand;-0.713275;0.0340605;1.42123;0.479347;-0.391217;0.63418;0.463673;1;2;3;7;8;9;0.985657;96.4707
lFoot;0.138578;0.0517344;0.0697666;-0.985128;-0.036633;-0.0600508;0.156765;1;2;3;7;8;9;0.985657;96.4707
rFoot;-0.138924;0.0518624;0.0696442;-0.985133;0.0378789;0.0603705;0.156311;1;2;3;7;8;9;0.985657;96.4707
head;-0.000891255;0.0174335;1.58353;0.692066;-0.000246048;0.000494534;0.721834;1;2;3;7;8;9;0.985657;96.4874
hip;0.000588328;0.063666;0.927104;0.5745;-0.001611;-0.000459913;0.818503;1;2;3;7;8;9;0.985657;96.4874
lHand;0.710909;0.0342041;1.42504;0.474012;0.393985;-0.63683;0.463181;1;2;3;7;8;9;0.985657;96.4874
rHand;-0.713366;0.034;1.42124;0.479288;-0.391473;0.634315;0.463332;1;2;3;7;8;9;0.985657;96.4874
lFoot;0.138591;0.0517807;0.0697928;-0.985132;-0.0366191;-0.0600507;0.156742;1;2;3;7;8;9;0.985657;96.4874
rFoot;-0.138929;0.0519458;0.0696752;-0.985114;0.037878;0.0603575;0.156437;1;2;3;7;8;9;0.985657;96.4874
head;-0.000932118;0.017329;1.58354;0.692;-0.000462107;0.000523827;0.721897;1;2;3;7;8;9;0.985657;96.5039
hip;0.000557467;0.0636815;0.927124;0.574484;-0.00151965;-0.000322185;0.818515;1;2;3;7;8;9;0.985657;96.5039
lHand;0.71091;0.0340352;1.42523;0.474244;0.393468;-0.636764;0.463473;1;2;3;7;8;9;0.985657;96.5039
rHand;-0.713334;0.033882;1.42122;0.479023;-0.392291;0.634851;0.462178;1;2;3;7;8;9;0.985657;96.5039
lFoot;0.138594;0.051785;0.0697904;-0.985142;-0.0365293;-0.0599781;0.156728;1;2;3;7;8;9;0.985657;96.5039
rFoot;-0.138922;0.0519272;0.0696582;-0.985112;0.0379858;0.0604354;0.156392;1;2;3;7;8;9;0.985657;96.5039
head;-0.0010132;0.0172774;1.58355;0.691971;-0.000840611;0.000620604;0.721924;1;2;3;7;8;9;0.985657;96.5206
hip;0.000547491;0.0636348;0.927171;0.574213;-0.00149708;6.99051e-05;0.818705;1;2;3;7;8;9;0.985657;96.5206
lHand;0.710931;0.0339272;1.42541;0.474211;0.39306;-0.636752;0.463868;1;2;3;7;8;9;0.985657;96.5206
